submission_date,mmwr_week,year,location,concat,total_cases,total_confirmed_cases,total_prob_cases,new_cases,prob_new_cases,total_deaths,confirmed_deaths,prob_deaths,new_deaths,prob_new_deaths
12/19/20,51,2020,AK,202051AK,42659,0,0,325,0,267,0,0,1,0
12/26/20,52,2020,AK,202052AK,44394,0,0,188,0,271,0,0,1,0
1/2/21,53,2021,AK,202153AK,46530,0,0,289,0,287,0,0,2,0
1/9/21,1,2021,AK,20211AK,48571,0,0,374,0,297,0,0,1,0
1/16/21,2,2021,AK,20212AK,50264,0,0,195,0,300,0,0,0,0
1/23/21,3,2021,AK,20213AK,51663,0,0,241,0,306,0,0,0,0
1/30/21,4,2021,AK,20214AK,52636,0,0,129,0,308,0,0,0,0
2/6/21,5,2021,AK,20215AK,53557,0,0,124,0,309,0,0,1,0
2/13/21,6,2021,AK,20216AK,54488,0,0,94,0,311,0,0,1,0
2/20/21,7,2021,AK,20217AK,55392,0,0,136,0,318,0,0,3,0
2/27/21,8,2021,AK,20218AK,56212,0,0,160,0,323,0,0,1,0
3/6/21,9,2021,AK,20219AK,57088,0,0,129,0,328,0,0,0,0
3/13/21,10,2021,AK,202110AK,58010,0,0,169,0,331,0,0,0,0
3/20/21,11,2021,AK,202111AK,58893,0,0,185,0,333,0,0,1,0
3/27/21,12,2021,AK,202112AK,59965,0,0,199,0,338,0,0,1,0
4/3/21,13,2021,AK,202113AK,61197,0,0,233,0,340,0,0,0,0
4/10/21,14,2021,AK,202114AK,62391,0,0,179,0,341,0,0,0,0
4/17/21,15,2021,AK,202115AK,63439,0,0,177,0,341,0,0,0,0
4/24/21,16,2021,AK,202116AK,64503,0,0,136,0,341,0,0,0,0
5/1/21,17,2021,AK,202117AK,65498,0,0,89,0,341,0,0,0,0
5/8/21,18,2021,AK,202118AK,66196,0,0,76,0,343,0,0,0,0
5/15/21,19,2021,AK,202119AK,66726,0,0,43,0,347,0,0,0,0
5/22/21,20,2021,AK,202120AK,67137,0,0,30,0,362,0,0,0,0
5/29/21,21,2021,AK,202121AK,67429,0,0,26,0,362,0,0,0,0
6/5/21,22,2021,AK,202122AK,67664,0,0,16,0,362,0,0,0,0
6/12/21,23,2021,AK,202123AK,67843,0,0,20,0,366,0,0,0,0
6/19/21,24,2021,AK,202124AK,68005,0,0,23,0,366,0,0,0,0
6/26/21,25,2021,AK,202125AK,68245,0,0,27,0,367,0,0,0,0
7/3/21,26,2021,AK,202126AK,68517,0,0,39,0,370,0,0,0,0
7/10/21,27,2021,AK,202127AK,68844,0,0,53,0,372,0,0,0,0
7/17/21,28,2021,AK,202128AK,69599,0,0,146,0,374,0,0,0,0
7/24/21,29,2021,AK,202129AK,70929,0,0,178,0,377,0,0,0,0
7/31/21,30,2021,AK,202130AK,72519,0,0,234,0,382,0,0,0,0
8/7/21,31,2021,AK,202131AK,74514,0,0,270,0,390,0,0,0,0
8/14/21,32,2021,AK,202132AK,76676,0,0,333,0,395,0,0,0,0
8/21/21,33,2021,AK,202133AK,79830,0,0,351,0,406,0,0,0,0
8/28/21,34,2021,AK,202134AK,83250,0,0,370,0,427,0,0,0,0
9/4/21,35,2021,AK,202135AK,87113,0,0,515,0,435,0,0,0,0
9/11/21,36,2021,AK,202136AK,91418,0,0,472,0,444,0,0,0,0
9/18/21,37,2021,AK,202137AK,96688,0,0,686,0,455,0,0,1,0
9/25/21,38,2021,AK,202138AK,104400,0,0,1287,0,520,0,0,6,0
10/2/21,39,2021,AK,202139AK,111579,0,0,729,0,557,0,0,0,0
10/9/21,40,2021,AK,202140AK,117278,0,0,911,0,571,0,0,1,0
10/16/21,41,2021,AK,202141AK,123369,0,0,691,0,610,0,0,16,0
10/23/21,42,2021,AK,202142AK,128084,0,0,0,0,673,0,0,0,0
10/30/21,43,2021,AK,202143AK,132645,0,0,0,0,699,0,0,0,0
12/19/20,51,2020,AL,202051AL,337301,272703,0,2608,792,6362,5280,1082,60,10
12/26/20,52,2020,AL,202052AL,362139,290280,0,3482,1124,6825,5620,1205,71,21
1/2/21,53,2021,AL,202153AL,393953,313203,0,3450,1010,7347,6023,1324,78,19
1/9/21,1,2021,AL,20211AL,424741,335093,0,2369,655,7900,6412,1488,83,29
1/16/21,2,2021,AL,20212AL,446183,350636,0,1883,501,8477,6850,1627,69,16
1/23/21,3,2021,AL,20213AL,464961,363898,0,1623,470,9046,7276,1770,74,16
1/30/21,4,2021,AL,20214AL,481027,374941,0,1257,353,9546,7628,1918,67,20
2/6/21,5,2021,AL,20215AL,492677,383236,0,981,257,9891,7895,1996,42,8
2/13/21,6,2021,AL,20216AL,501169,389112,0,754,216,10153,8106,2047,26,6
2/20/21,7,2021,AL,20217AL,506925,393198,0,606,182,10372,8276,2096,32,7
2/27/21,8,2021,AL,20218AL,512292,396986,0,449,144,10542,8410,2132,19,5
3/6/21,9,2021,AL,20219AL,516196,399669,0,367,117,10652,8495,2157,18,4
3/13/21,10,2021,AL,202110AL,519366,401874,0,297,77,10752,8573,2179,17,4
3/20/21,11,2021,AL,202111AL,522337,403984,0,341,84,10833,8633,2200,11,2
3/27/21,12,2021,AL,202112AL,525013,405879,0,292,69,10908,8691,2217,9,1
4/3/21,13,2021,AL,202113AL,527558,407680,0,258,79,10972,8744,2228,12,2
4/10/21,14,2021,AL,202114AL,530490,409791,0,325,106,11027,8791,2236,4,1
4/17/21,15,2021,AL,202115AL,533503,411876,0,281,92,11070,8825,2245,8,3
4/24/21,16,2021,AL,202116AL,536380,413886,0,281,87,11115,8861,2254,13,2
5/1/21,17,2021,AL,202117AL,539195,415831,0,300,107,11161,8892,2269,6,2
5/8/21,18,2021,AL,202118AL,541688,417625,0,253,84,11222,8939,2283,6,0
5/15/21,19,2021,AL,202119AL,543872,419157,0,219,64,11273,8979,2294,6,1
5/22/21,20,2021,AL,202120AL,545817,420449,0,201,68,11322,9021,2301,5,2
5/29/21,21,2021,AL,202121AL,547129,421331,0,113,39,11353,9048,2305,5,2
6/5/21,22,2021,AL,202122AL,548287,422091,0,114,46,11388,9072,2316,3,1
6/12/21,23,2021,AL,202123AL,549360,422802,0,105,34,11421,9097,2324,6,2
6/19/21,24,2021,AL,202124AL,550457,423538,0,120,44,11444,9115,2329,3,1
6/26/21,25,2021,AL,202125AL,551894,424469,0,202,75,11478,9144,2334,5,0
7/3/21,26,2021,AL,202126AL,553809,425706,0,259,97,11500,9162,2338,5,1
7/10/21,27,2021,AL,202127AL,556864,427729,0,409,126,11534,9187,2347,4,4
7/17/21,28,2021,AL,202128AL,562876,431813,0,916,291,11573,9220,2353,3,0
7/24/21,29,2021,AL,202129AL,574901,440016,0,1600,528,11632,9263,2369,8,2
7/31/21,30,2021,AL,202130AL,593871,453211,0,2144,612,11737,9343,2394,22,5
8/7/21,31,2021,AL,202131AL,619362,470991,0,2687,823,11942,9467,2475,37,16
8/14/21,32,2021,AL,202132AL,648206,491129,0,2867,809,12261,9676,2585,61,20
8/21/21,33,2021,AL,202133AL,680958,514245,0,3041,968,12645,9932,2713,54,21
8/28/21,34,2021,AL,202134AL,716387,539460,0,2806,807,13086,10220,2866,68,29
9/4/21,35,2021,AL,202135AL,745851,560098,0,2191,575,13554,10547,3007,73,23
9/11/21,36,2021,AL,202136AL,768127,575725,0,1766,488,14061,10920,3141,70,14
9/18/21,37,2021,AL,202137AL,784522,587326,0,1312,401,14493,11232,3261,60,18
9/25/21,38,2021,AL,202138AL,796768,595588,0,1025,342,14864,11507,3357,44,12
10/2/21,39,2021,AL,202139AL,805485,601583,0,757,255,15157,11723,3434,38,10
10/9/21,40,2021,AL,202140AL,812173,606074,0,561,186,15331,11853,3478,24,7
10/16/21,41,2021,AL,202141AL,817101,609247,0,375,125,15402,11902,3500,2,0
10/23/21,42,2021,AL,202142AL,820199,611270,0,167,35,15407,11907,3500,0,0
10/30/21,43,2021,AL,202143AL,832047,614225,0,394,196,15573,12037,3536,0,0
12/19/20,51,2020,AR,202051AR,200114,0,0,2693,840,3191,0,0,58,13
12/26/20,52,2020,AR,202052AR,213969,0,0,702,42,3441,0,0,3,0
1/2/21,53,2021,AR,202153AR,231442,0,0,2000,403,3729,0,0,18,3
1/9/21,1,2021,AR,20211AR,251746,0,0,2886,735,4010,0,0,44,10
1/16/21,2,2021,AR,20212AR,270178,0,0,2543,834,4293,0,0,30,5
1/23/21,3,2021,AR,20213AR,282995,0,0,1613,463,4563,0,0,14,3
1/30/21,4,2021,AR,20214AR,294387,0,0,1824,475,4838,0,0,7,-2
2/6/21,5,2021,AR,20215AR,306064,0,0,1341,378,5061,0,0,11,0
2/13/21,6,2021,AR,20216AR,312562,0,0,954,335,5252,0,0,40,18
2/20/21,7,2021,AR,20217AR,315230,0,0,517,201,5348,0,0,12,1
2/27/21,8,2021,AR,20218AR,319195,0,0,557,242,5417,0,0,10,1
3/6/21,9,2021,AR,20219AR,324653,0,0,327,79,5297,0,0,14,3
3/13/21,10,2021,AR,202110AR,326813,0,0,314,156,5455,0,0,18,8
3/20/21,11,2021,AR,202111AR,328547,0,0,274,94,5533,0,0,4,-1
3/27/21,12,2021,AR,202112AR,329860,0,0,165,42,5590,0,0,7,0
4/3/21,13,2021,AR,202113AR,330970,0,0,217,73,5641,0,0,2,0
4/10/21,14,2021,AR,202114AR,332053,0,0,171,47,5661,0,0,0,0
4/17/21,15,2021,AR,202115AR,333407,0,0,221,60,5693,0,0,1,1
4/24/21,16,2021,AR,202116AR,334642,0,0,184,73,5717,0,0,1,0
5/1/21,17,2021,AR,202117AR,335968,0,0,243,59,5741,0,0,2,0
5/8/21,18,2021,AR,202118AR,337415,0,0,245,98,5760,0,0,1,0
5/15/21,19,2021,AR,202119AR,338687,0,0,202,75,5793,0,0,3,0
5/22/21,20,2021,AR,202120AR,340040,0,0,177,44,5816,0,0,5,2
5/29/21,21,2021,AR,202121AR,341290,0,0,160,57,5830,0,0,0,0
6/5/21,22,2021,AR,202122AR,342345,0,0,203,55,5846,0,0,1,1
6/12/21,23,2021,AR,202123AR,343873,0,0,264,98,5860,0,0,1,0
6/19/21,24,2021,AR,202124AR,345383,0,0,219,48,5871,0,0,1,0
6/26/21,25,2021,AR,202125AR,347575,0,0,321,109,5894,0,0,1,0
7/3/21,26,2021,AR,202126AR,350993,0,0,414,125,5915,0,0,2,0
7/10/21,27,2021,AR,202127AR,356131,0,0,671,150,5950,0,0,2,0
7/17/21,28,2021,AR,202128AR,363430,0,0,850,249,5997,0,0,5,0
7/24/21,29,2021,AR,202129AR,374328,0,0,2015,0,6048,0,0,7,0
7/31/21,30,2021,AR,202130AR,386452,0,0,1339,0,6141,0,0,18,0
8/7/21,31,2021,AR,202131AR,402908,0,0,2633,0,6290,0,0,21,0
8/14/21,32,2021,AR,202132AR,418290,0,0,2117,0,6445,0,0,13,0
8/21/21,33,2021,AR,202133AR,434027,0,0,2520,0,6645,0,0,31,0
8/28/21,34,2021,AR,202134AR,448596,0,0,2166,0,6854,0,0,18,0
9/4/21,35,2021,AR,202135AR,462723,0,0,2360,0,7038,0,0,16,0
9/11/21,36,2021,AR,202136AR,473885,0,0,1749,0,7232,0,0,33,0
9/18/21,37,2021,AR,202137AR,484317,0,0,1574,0,7434,0,0,22,0
9/25/21,38,2021,AR,202138AR,492233,0,0,1012,0,7575,0,0,14,0
10/2/21,39,2021,AR,202139AR,497576,0,0,642,0,7724,0,0,6,0
10/9/21,40,2021,AR,202140AR,502405,0,0,887,0,7831,0,0,21,0
10/16/21,41,2021,AR,202141AR,506573,0,0,562,0,8195,0,0,3,0
10/23/21,42,2021,AR,202142AR,509999,0,0,440,0,8267,0,0,12,0
10/30/21,43,2021,AR,202143AR,512994,0,0,464,0,8370,0,0,17,0
12/19/20,51,2020,AZ,202051AZ,448547,429875,0,5563,600,7937,7246,691,118,14
12/26/20,52,2020,AZ,202052AZ,493378,470811,0,6109,645,8424,7650,774,15,0
1/2/21,53,2021,AZ,202153AZ,539508,512405,0,8886,634,9061,8166,895,46,8
1/9/21,1,2021,AZ,20211AZ,607724,575026,0,11097,984,10036,9001,1035,98,15
1/16/21,2,2021,AZ,20212AZ,667301,630395,0,8718,497,11248,10115,1133,208,24
1/23/21,3,2021,AZ,20213AZ,715778,672450,0,7319,793,12170,10879,1291,169,24
1/30/21,4,2021,AZ,20214AZ,753821,706106,0,5122,481,13098,11682,1416,76,6
2/6/21,5,2021,AZ,20215AZ,779556,729071,0,3474,522,14011,12451,1560,63,11
2/13/21,6,2021,AZ,20216AZ,795807,742450,0,1794,139,14948,13229,1719,114,13
2/20/21,7,2021,AZ,20217AZ,806668,752456,0,2050,165,15480,13674,1806,59,13
2/27/21,8,2021,AZ,20218AZ,816332,761304,0,1179,126,15967,14091,1876,70,7
3/6/21,9,2021,AZ,20219AZ,825744,769382,0,1735,538,16323,14395,1928,54,-2
3/13/21,10,2021,AZ,202110AZ,832719,775115,0,262,7,16546,14625,1921,27,-3
3/20/21,11,2021,AZ,202111AZ,836390,778109,0,735,143,16733,14803,1930,42,4
3/27/21,12,2021,AZ,202112AZ,839959,780912,0,776,133,16912,14976,1936,14,3
4/3/21,13,2021,AZ,202113AZ,844463,784581,0,706,114,16991,15064,1927,2,-1
4/10/21,14,2021,AZ,202114AZ,849021,788267,0,819,105,17092,15164,1928,30,2
4/17/21,15,2021,AZ,202115AZ,853050,791526,0,480,114,17151,15229,1922,-2,-9
4/24/21,16,2021,AZ,202116AZ,858076,795632,0,729,118,17260,15333,1927,22,1
5/1/21,17,2021,AZ,202117AZ,863571,800280,0,1074,142,17338,15403,1935,14,3
5/8/21,18,2021,AZ,202118AZ,868382,804405,0,939,117,17407,15467,1940,16,3
5/15/21,19,2021,AZ,202119AZ,872496,807933,0,474,88,17459,15518,1941,12,-2
5/22/21,20,2021,AZ,202120AZ,876411,811126,0,645,94,17547,15604,1943,16,-2
5/29/21,21,2021,AZ,202121AZ,880466,814653,0,557,69,17628,15684,1944,19,-2
6/5/21,22,2021,AZ,202122AZ,883314,816773,0,277,55,17698,15749,1949,25,1
6/12/21,23,2021,AZ,202123AZ,886404,819420,0,570,73,17761,15818,1943,21,1
6/19/21,24,2021,AZ,202124AZ,889263,821775,0,463,70,17831,15881,1950,11,1
6/26/21,25,2021,AZ,202125AZ,892711,824529,0,475,135,17914,15954,1960,11,-2
7/3/21,26,2021,AZ,202126AZ,896518,827785,0,645,77,17975,16009,1966,14,1
7/10/21,27,2021,AZ,202127AZ,900636,831278,0,807,142,18029,16057,1972,20,4
7/17/21,28,2021,AZ,202128AZ,907268,836983,0,1152,175,18114,16134,1980,14,-1
7/24/21,29,2021,AZ,202129AZ,915660,844371,0,1528,243,18170,16191,1979,26,2
7/31/21,30,2021,AZ,202130AZ,927235,854500,0,2066,313,18246,16265,1981,22,2
8/7/21,31,2021,AZ,202131AZ,943415,869039,0,2653,242,18376,16387,1989,34,5
8/14/21,32,2021,AZ,202132AZ,962410,886204,0,3418,348,18462,16464,1998,27,4
8/21/21,33,2021,AZ,202133AZ,982775,904478,0,3195,301,18597,16574,2023,36,15
8/28/21,34,2021,AZ,202134AZ,1005764,925327,0,3893,364,18779,16740,2039,55,11
9/4/21,35,2021,AZ,202135AZ,1027359,944576,0,3424,567,18997,16933,2064,38,2
9/11/21,36,2021,AZ,202136AZ,1045835,960616,0,3355,470,19183,17093,2090,36,3
9/18/21,37,2021,AZ,202137AZ,1064346,976777,0,2742,435,19487,17364,2123,108,9
9/25/21,38,2021,AZ,202138AZ,1081790,991388,0,2916,473,19806,17630,2176,69,6
10/2/21,39,2021,AZ,202139AZ,1100167,1007054,0,2942,457,20134,17903,2231,95,11
10/9/21,40,2021,AZ,202140AZ,1116419,1020972,0,2358,339,20350,18082,2268,31,8
10/16/21,41,2021,AZ,202141AZ,1131976,1034220,0,2482,473,20500,18216,2284,9,2
10/23/21,42,2021,AZ,202142AZ,1148340,1048120,0,3144,510,20851,18526,2325,30,-3
10/30/21,43,2021,AZ,202143AZ,1166060,1062675,0,2843,427,21153,18780,2373,57,5
12/19/20,51,2020,CA,202051CA,1807982,1807982,0,43608,0,22346,22346,0,266,0
12/26/20,52,2020,CA,202052CA,2072665,2072665,0,30375,0,23902,23902,0,178,0
1/2/21,53,2021,CA,202153CA,2345909,2345909,0,53341,0,26236,26236,0,434,0
1/9/21,1,2021,CA,20211CA,2621277,2621277,0,52636,0,28996,28996,0,630,0
1/16/21,2,2021,CA,20212CA,2900246,2900246,0,40622,0,32250,32250,0,603,0
1/23/21,3,2021,CA,20213CA,3085040,3085040,0,22972,0,35544,35544,0,515,0
1/30/21,4,2021,CA,20214CA,3224374,3224374,0,18427,0,39323,39323,0,656,0
2/6/21,5,2021,CA,20215CA,3320862,3320862,0,12394,0,43018,43018,0,605,0
2/13/21,6,2021,CA,20216CA,3391036,3391036,0,9421,0,45986,45986,0,466,0
2/20/21,7,2021,CA,20217CA,3435186,3435186,0,6668,0,48414,48414,0,441,0
2/27/21,8,2021,CA,20218CA,3470877,3470877,0,5151,0,51505,51505,0,384,0
3/6/21,9,2021,CA,20219CA,3497578,3497578,0,4452,0,53464,53464,0,270,0
3/13/21,10,2021,CA,202110CA,3523563,3523563,0,3230,0,55095,55095,0,217,0
3/20/21,11,2021,CA,202111CA,3541928,3541928,0,3107,0,56072,56072,0,45,0
3/27/21,12,2021,CA,202112CA,3559193,3559193,0,3278,0,57551,57551,0,215,0
4/3/21,13,2021,CA,202113CA,3577951,3577951,0,4877,0,58404,58404,0,135,0
4/10/21,14,2021,CA,202114CA,3595224,3595224,0,4466,0,59113,59113,0,170,0
4/17/21,15,2021,CA,202115CA,3614112,3614112,0,2763,0,59690,59690,0,103,0
4/24/21,16,2021,CA,202116CA,3627885,3627885,0,1229,0,60135,60135,0,49,0
5/1/21,17,2021,CA,202117CA,3640226,3640226,0,2094,0,60625,60625,0,158,0
5/8/21,18,2021,CA,202118CA,3652692,3652692,0,1945,0,61167,61167,0,140,0
5/15/21,19,2021,CA,202119CA,3663539,3663539,0,1864,0,61444,61444,0,27,0
5/22/21,20,2021,CA,202120CA,3671655,3671655,0,1186,0,61722,61722,0,50,0
5/29/21,21,2021,CA,202121CA,3683309,3683309,0,1210,0,61999,61999,0,-26,0
6/5/21,22,2021,CA,202122CA,3688893,3688893,0,1157,0,62242,62242,0,63,0
6/12/21,23,2021,CA,202123CA,3695530,3695530,0,1032,0,62508,62508,0,-85,0
6/19/21,24,2021,CA,202124CA,3701926,3701926,0,1176,0,62654,62654,0,32,0
6/26/21,25,2021,CA,202125CA,3710544,3710544,0,1683,0,62945,62945,0,55,0
7/3/21,26,2021,CA,202126CA,3713944,3713944,0,0,0,63141,63141,0,0,0
7/10/21,27,2021,CA,202127CA,3880618,3724833,0,0,0,63376,63376,0,0,0
7/17/21,28,2021,CA,202128CA,3904150,3748365,0,0,0,63598,63598,0,0,0
7/24/21,29,2021,CA,202129CA,3947201,3786031,0,0,0,63741,63741,0,0,0
7/31/21,30,2021,CA,202130CA,4004855,3840364,0,0,0,63935,63935,0,0,0
8/7/21,31,2021,CA,202131CA,4094492,3926476,0,12916,0,64276,64276,0,33,0
8/14/21,32,2021,CA,202132CA,4176766,4008750,0,14479,0,64138,64138,0,40,0
8/21/21,33,2021,CA,202133CA,4276720,4098412,0,13613,0,64585,64585,0,82,0
8/28/21,34,2021,CA,202134CA,4370175,4186261,0,15157,0,65139,65139,0,106,0
9/4/21,35,2021,CA,202135CA,4466363,4277304,0,9318,0,65807,65807,0,103,0
9/11/21,36,2021,CA,202136CA,4538638,4345068,0,13463,0,66625,66625,0,203,0
9/18/21,37,2021,CA,202137CA,4606949,4406854,0,9385,0,67483,67483,0,125,0
9/25/21,38,2021,CA,202138CA,4653610,4448666,0,0,0,68087,68087,0,0,0
10/2/21,39,2021,CA,202139CA,4705915,4496717,0,0,0,68796,68796,0,0,0
10/9/21,40,2021,CA,202140CA,4749201,4536273,0,0,0,69507,69507,0,0,0
10/16/21,41,2021,CA,202141CA,4787698,4571467,0,0,0,70150,70150,0,0,0
10/23/21,42,2021,CA,202142CA,4826113,4606599,0,0,0,70884,70884,0,0,0
10/30/21,43,2021,CA,202143CA,4892387,4647587,0,0,0,71519,0,0,0,0
12/19/20,51,2020,CO,202051CO,321897,305554,0,2365,161,4339,3730,609,80,5
12/26/20,52,2020,CO,202052CO,337585,320283,0,1296,51,4592,3953,639,6,1
1/2/21,53,2021,CO,202153CO,351929,333535,0,1904,56,4912,4259,653,39,1
1/9/21,1,2021,CO,20211CO,369411,349698,0,2950,188,5190,4517,673,52,4
1/16/21,2,2021,CO,20212CO,383946,362891,0,2096,195,5363,4679,684,20,0
1/23/21,3,2021,CO,20213CO,395431,373342,0,1933,138,5482,4778,704,20,3
1/30/21,4,2021,CO,20214CO,405305,382290,0,1546,163,5594,4882,712,0,0
2/6/21,5,2021,CO,20215CO,414621,390497,0,1362,171,5721,5010,711,17,1
2/13/21,6,2021,CO,20216CO,422692,397707,0,1148,110,5814,5094,720,24,1
2/20/21,7,2021,CO,20217CO,429474,403643,0,1075,146,5887,5159,728,9,-2
2/27/21,8,2021,CO,20218CO,437190,410446,0,1088,158,5945,5211,734,5,1
3/6/21,9,2021,CO,20219CO,444242,416666,0,997,87,5986,5251,735,0,-1
3/13/21,10,2021,CO,202110CO,451335,422916,0,1248,114,6036,5301,735,12,3
3/20/21,11,2021,CO,202111CO,458229,429095,0,1284,146,6068,5338,730,3,-3
3/27/21,12,2021,CO,202112CO,465741,435735,0,1271,122,6089,5366,723,3,-1
4/3/21,13,2021,CO,202113CO,475026,443991,0,1530,130,6124,5391,733,6,0
4/10/21,14,2021,CO,202114CO,485800,453710,0,1661,182,6155,5422,733,5,-1
4/17/21,15,2021,CO,202115CO,496871,463743,0,1554,149,6188,5451,737,2,0
4/24/21,16,2021,CO,202116CO,508745,474543,0,1861,178,6249,5498,751,18,7
5/1/21,17,2021,CO,202117CO,520581,485228,0,1895,197,6302,5547,755,7,2
5/8/21,18,2021,CO,202118CO,529825,493460,0,1411,119,6355,5594,761,3,-1
5/15/21,19,2021,CO,202119CO,537988,500990,0,927,93,6442,5675,767,10,0
5/22/21,20,2021,CO,202120CO,543426,505821,0,799,95,6503,5731,772,6,-1
5/29/21,21,2021,CO,202121CO,548457,510402,0,558,47,6576,5799,777,24,2
6/5/21,22,2021,CO,202122CO,551707,513276,0,562,67,6613,5833,780,2,1
6/12/21,23,2021,CO,202123CO,554543,515664,0,475,125,6688,5901,787,11,3
6/19/21,24,2021,CO,202124CO,556800,517591,0,321,51,6725,5936,789,6,1
6/26/21,25,2021,CO,202125CO,559144,519551,0,384,74,6770,5976,794,4,1
7/3/21,26,2021,CO,202126CO,561687,521720,0,397,42,6814,6018,796,12,1
7/10/21,27,2021,CO,202127CO,564151,523885,0,474,60,6844,6043,801,7,1
7/17/21,28,2021,CO,202128CO,567372,526642,0,555,121,6878,6086,792,2,0
7/24/21,29,2021,CO,202129CO,571519,530257,0,755,95,6914,6121,793,4,0
7/31/21,30,2021,CO,202130CO,577217,535302,0,963,105,6948,6151,797,3,0
8/7/21,31,2021,CO,202131CO,584027,541337,0,1104,122,6984,6181,803,6,0
8/14/21,32,2021,CO,202132CO,591838,548376,0,1376,109,7034,6225,809,2,0
8/21/21,33,2021,CO,202133CO,601907,557395,0,1759,178,7070,6264,806,3,0
8/28/21,34,2021,CO,202134CO,613410,567727,0,1701,172,7116,6311,805,5,-2
9/4/21,35,2021,CO,202135CO,626352,579243,0,2048,203,7203,6388,815,9,0
9/11/21,36,2021,CO,202136CO,638942,590457,0,2450,237,7283,6459,824,9,0
9/18/21,37,2021,CO,202137CO,651981,602127,0,1845,204,7383,6553,830,9,0
9/25/21,38,2021,CO,202138CO,662248,611281,0,1364,114,7472,6635,837,0,0
10/2/21,39,2021,CO,202139CO,675229,622636,0,1712,111,7604,6762,842,10,0
10/9/21,40,2021,CO,202140CO,690426,636188,0,1961,105,7744,6888,856,11,1
10/16/21,41,2021,CO,202141CO,706606,650689,0,1767,119,7881,7006,875,17,1
10/23/21,42,2021,CO,202142CO,720620,662958,0,0,0,8029,7138,891,0,0
10/30/21,43,2021,CO,202143CO,740461,680403,0,0,0,8186,7277,909,0,0
12/19/20,51,2020,CT,202051CT,162782,153203,0,0,0,5581,4514,1067,0,0
12/26/20,52,2020,CT,202052CT,172743,162449,0,0,0,5791,4686,1105,0,0
1/2/21,53,2021,CT,202153CT,190120,178949,0,4412,142,6099,4937,1162,104,21
1/9/21,1,2021,CT,20211CT,205994,193991,0,0,0,6324,5127,1197,0,0
1/16/21,2,2021,CT,20212CT,223422,210193,0,0,0,6594,5355,1239,0,0
1/23/21,3,2021,CT,20213CT,237815,223508,0,0,0,6819,5545,1274,0,0
1/30/21,4,2021,CT,20214CT,250023,234814,0,0,0,7046,5741,1305,0,0
2/6/21,5,2021,CT,20215CT,259372,243583,0,0,0,7214,5895,1319,0,0
2/13/21,6,2021,CT,20216CT,267337,250915,0,0,0,7381,6049,1332,0,0
2/20/21,7,2021,CT,20217CT,273101,256139,0,0,0,7523,6166,1357,0,0
2/27/21,8,2021,CT,20218CT,279946,261052,0,0,0,7622,6254,1368,0,0
3/6/21,9,2021,CT,20219CT,285330,265709,0,0,0,7704,6327,1377,0,0
3/13/21,10,2021,CT,202110CT,290577,270354,0,0,0,7765,6384,1381,0,0
3/20/21,11,2021,CT,202111CT,296691,275540,0,0,0,7832,6443,1389,0,0
3/27/21,12,2021,CT,202112CT,305210,282328,0,0,0,7865,6463,1402,0,0
4/3/21,13,2021,CT,202113CT,313956,289591,0,0,0,7904,6497,1407,0,0
4/10/21,14,2021,CT,202114CT,321586,296201,0,0,0,7944,6530,1414,0,0
4/17/21,15,2021,CT,202115CT,329841,303554,0,779,0,8001,6584,1417,6,0
4/24/21,16,2021,CT,202116CT,335488,308326,0,722,0,8047,6617,1430,0,0
5/1/21,17,2021,CT,202117CT,339669,311645,0,436,61,8097,6659,1438,0,0
5/8/21,18,2021,CT,202118CT,342993,314410,0,275,34,8137,6697,1440,0,0
5/15/21,19,2021,CT,202119CT,345197,316249,0,220,25,8173,6733,1440,0,0
5/22/21,20,2021,CT,202120CT,346453,317317,0,128,6,8212,6758,1454,0,0
5/29/21,21,2021,CT,202121CT,347396,318104,0,55,12,8238,6777,1461,0,0
6/5/21,22,2021,CT,202122CT,347956,318503,0,65,4,8246,6777,1469,0,0
6/12/21,23,2021,CT,202123CT,348388,318846,0,38,9,8261,6790,1471,0,0
6/19/21,24,2021,CT,202124CT,348695,319078,0,30,4,8270,6795,1475,0,0
6/26/21,25,2021,CT,202125CT,349166,319506,0,46,5,8275,6805,1470,0,0
7/3/21,26,2021,CT,202126CT,349519,319774,0,43,4,8279,6807,1472,0,0
7/10/21,27,2021,CT,202127CT,349992,320151,0,23,9,8279,6810,1469,0,0
7/17/21,28,2021,CT,202128CT,350810,320742,0,135,22,8282,6812,1470,0,0
7/24/21,29,2021,CT,202129CT,352233,321848,0,196,50,8286,6817,1469,0,0
7/31/21,30,2021,CT,202130CT,354749,323852,0,414,80,8293,6821,1472,0,0
8/7/21,31,2021,CT,202131CT,358504,326996,0,428,69,8296,6827,1469,0,0
8/14/21,32,2021,CT,202132CT,362363,330313,0,527,90,8307,6837,1470,0,0
8/21/21,33,2021,CT,202133CT,366374,333546,0,518,53,8337,6865,1472,0,0
8/28/21,34,2021,CT,202134CT,371161,337663,0,453,48,8358,6882,1476,0,0
9/4/21,35,2021,CT,202135CT,375537,341425,0,402,39,8394,6911,1483,0,0
9/11/21,36,2021,CT,202136CT,379382,344536,0,449,75,8424,6933,1491,0,0
9/18/21,37,2021,CT,202137CT,384823,348723,0,481,30,8463,6963,1500,0,0
9/25/21,38,2021,CT,202138CT,388213,351881,0,480,113,8531,7005,1526,30,21
