Date,MMWR_week,year,Location,Concat,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf
10/9/21,40,2021,FL,202140FL,33590905,1818000,13039660,18733245,0,156399,179669,194755,746907,27373497,27364435,25859404,9010752,1215245,10170285,15891555,96412,127451,146365,149929,200358,27072944,14528401,67.6,14520283,77.7,13702932,79.4,4368370,97.1,12505089,58.2,12503347,66.9,11841256,68.7,3828155,85.1,1197665,4434484,6844026,28914,1196877,4433781,6843779,28910,1196151,4432853,6183533,28719,198678,1851784,1760136,17557,0,0,0,0,0,0,0,0,0,0,0,0
10/16/21,41,2021,FL,202141FL,33999375,1834300,13190180,18974895,0,158301,181853,197123,755989,27708608,27699497,26176009,9138941,1223384,10229115,16156873,99236,129011,148157,151764,203208,27406998,14617624,68.1,14609467,78.1,13784975,79.9,4385609,97.5,12616885,58.7,12615133,67.5,11942099,69.2,3843672,85.5,1205407,4460865,6921026,29587,1204617,4460159,6920774,29583,1203884,4459190,6249643,29382,199416,1855696,1770671,17889,0,0,0,0,0,0,0,0,0,0,0,0
10/23/21,42,2021,FL,202142FL,34671185,1862100,13407680,19401405,0,161428,185447,201018,770927,28045326,28036169,26496030,9270360,1231449,10289165,16422879,101833,130579,149958,153620,206130,27781774,14736801,68.6,14728609,78.8,13894979,80.6,4405853,98,12735114,59.3,12733340,68.1,12049919,69.9,3860188,85.8,1216293,4488874,6999682,30265,1215496,4488162,6999421,30261,1214744,4487163,6317962,30050,203338,1864131,1788694,18224,956892,7.5,955393,7.9,856014,22.2,687453,17.8,226157,727546,1300,1889
10/30/21,43,2021,FL,202143FL,35515415,1962700,13795720,19756995,0,165359,189962,205913,789699,28505389,28496187,26944615,9517858,1244316,10521849,16634937,104287,132721,152418,156221,211633,28238601,14829957,69,14821730,79.3,13983174,81.1,4434412,98.6,12817639,59.7,12815847,68.5,12126169,70.3,3877552,86.2,1225306,4513204,7048257,30872,1224504,4512486,7047989,30868,1223745,4511466,6360309,30649,201265,1868728,1789071,18488,1238239,9.7,1236651,10.2,1106237,15.5,883253,22.8,399017,832196,4926,2100
12/19/20,51,2020,GA,202051GA,74100,0,0,0,0,698,0,0,0,1109,0,0,0,0,0,1109,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
12/26/20,52,2020,GA,202052GA,301725,0,0,0,0,2842,0,0,0,24173,0,0,0,0,462,23708,3,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/2/21,53,2021,GA,202153GA,407425,0,0,0,0,3837,0,0,0,75157,0,0,0,0,20241,54892,24,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/9/21,1,2021,GA,20211GA,684225,0,0,0,0,6444,0,0,0,142909,0,0,0,0,54357,88521,31,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/16/21,2,2021,GA,20212GA,1008000,0,0,0,0,9494,0,0,0,271099,0,0,0,0,124293,146755,51,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/23/21,3,2021,GA,20213GA,1235775,0,0,0,0,11639,0,0,0,604067,0,0,0,0,318677,285311,79,5689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/30/21,4,2021,GA,20214GA,1449800,0,0,0,0,13655,0,0,0,856746,0,0,0,0,466908,389728,110,8069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/6/21,5,2021,GA,20215GA,1688075,0,0,0,0,15899,0,0,0,1098863,0,0,0,0,597974,500765,124,10350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/13/21,6,2021,GA,20216GA,2020275,0,0,0,0,19028,0,24900,0,1328795,0,1263547,0,0,722836,605812,147,12515,0,15573,0,1315844,973210,9.2,0,0,916443,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/20/21,7,2021,GA,20217GA,2292085,0,0,0,0,21588,0,28250,0,1786755,0,1786270,0,0,1003182,783400,173,16829,0,22016,0,1762311,1160369,10.9,0,0,1159994,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/27/21,8,2021,GA,20218GA,2881145,0,0,0,0,27136,0,35510,0,2070076,0,2069532,0,0,1166962,902922,192,19497,0,25507,0,2042302,1258671,11.9,0,0,1258258,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
3/6/21,9,2021,GA,20219GA,3437635,84600,1821700,1531335,0,32377,0,42369,226614,2308087,0,2307470,1449540,14,1299325,1008537,211,21739,0,28440,95556,2278048,1365901,12.9,0,0,1365434,16.8,855627,56.4,867134,8.2,0,0,866975,10.7,540109,35.6,16,478893,388124,101,0,0,0,0,16,478874,387984,101,11,326310,213729,59,,0,0,0,0,0,0,0,0,0,0,0
3/13/21,10,2021,GA,202110GA,3980645,109700,2067000,1803945,0,37492,0,49062,262410,2681373,0,2679833,1579342,13054,1478374,1189719,226,25254,0,33029,104113,2651987,1608162,15.1,0,0,1606977,19.8,910620,60,1008364,9.5,0,0,1007991,12.4,615535,40.6,13349,552645,442238,132,0,0,0,0,13346,552590,441923,132,2399,368888,244167,81,,0,0,0,0,0,0,0,0,0,0,0
3/20/21,11,2021,GA,202111GA,4553155,116200,2301900,2135055,0,42884,0,56118,300151,3113334,0,3109581,1699505,42815,1672902,1397384,233,29323,0,38326,112034,3083424,1920080,18.1,0,0,1916805,23.6,965639,63.7,1138530,10.7,0,0,1137980,14,677628,44.7,40753,611013,486618,146,0,0,0,0,40651,610942,486241,146,5204,402742,269591,91,,0,0,0,0,0,0,0,0,0,0,0
3/27/21,12,2021,GA,202112GA,5385975,143500,2609000,2633475,0,50728,0,66383,355052,3621196,0,3613811,1807248,63582,1870522,1686835,257,34106,0,44540,119137,3590519,2326415,21.9,0,0,2319618,28.6,1017422,67.1,1250189,11.8,0,0,1249542,15.4,731320,48.2,61096,649959,538965,169,0,0,0,0,60986,649885,538502,169,7734,426125,297356,105,,0,0,0,0,0,0,0,0,0,0,0
4/3/21,13,2021,GA,202113GA,6237495,231700,2885600,3120195,0,58748,0,76878,411186,4150770,0,4133770,1903717,80227,2066350,2003928,265,39094,0,50949,125496,4120293,2726041,25.7,0,0,2709765,33.4,1059108,69.8,1392057,13.1,0,0,1391191,17.1,786339,51.8,77884,697673,616329,171,0,0,0,0,77739,697586,615695,171,10256,451582,324396,105,,0,0,0,0,0,0,0,0,0,0,0
4/10/21,14,2021,GA,202114GA,7197345,424200,3144000,3629145,0,67788,0,88708,474460,4664737,0,4636742,1983527,102348,2222200,2339909,280,43935,0,57148,130757,4636428,3058311,28.8,0,0,3031648,37.4,1089421,71.8,1591591,15,0,0,1590144,19.6,837000,55.2,100294,767014,724103,180,0,0,0,0,100128,766925,722911,180,13384,477444,346062,110,,0,0,0,0,0,0,0,0,0,0,0
4/17/21,15,2021,GA,202115GA,8033225,497900,3421800,4113525,0,75661,0,99010,529563,5366914,0,5324494,2071694,136623,2478917,2751076,298,50548,0,65625,136569,5339870,3411530,32.1,0,0,3373164,41.6,1123886,74.1,1964775,18.5,0,0,1960636,24.2,891801,58.8,134472,910414,919690,199,0,0,0,0,134275,910288,915874,199,17482,507098,367100,121,,0,0,0,0,0,0,0,0,0,0,0
4/24/21,16,2021,GA,202116GA,8793835,497900,3722600,4573335,0,82825,0,108385,579703,5922054,0,5865751,2134586,139961,2691532,3090230,331,55777,0,72296,140715,5895946,3592667,33.8,0,0,3547451,43.7,1142041,75.3,2328997,21.9,0,0,2317861,28.6,929369,61.3,136944,1052661,1139167,225,0,0,0,0,136739,1052506,1128393,223,17727,526485,385024,133,,0,0,0,0,0,0,0,0,0,0,0
5/1/21,17,2021,GA,202117GA,9483435,517200,3995100,4971135,0,89320,0,116884,625163,6386954,0,6317376,2186415,143062,2886770,3356686,436,60155,0,77862,144132,6363957,3732623,35.2,0,0,3682448,45.4,1157581,76.3,2649030,24.9,0,0,2629571,32.4,959890,63.3,140075,1183143,1325562,250,0,0,0,0,139866,1182929,1306528,248,18160,542035,399554,141,,0,0,0,0,0,0,0,0,0,0,0
5/8/21,18,2021,GA,202118GA,9921025,548200,4215660,5157165,0,93441,0,122277,654010,6740869,0,6660726,2224255,153632,3030769,3555975,493,63489,0,82094,146626,6720828,3849874,36.3,0,0,3795924,46.8,1169870,77.1,2890358,27.2,0,0,2864073,35.3,983263,64.8,150552,1274670,1464855,281,0,0,0,0,150338,1274404,1439053,278,19531,553721,409860,151,,0,0,0,0,0,0,0,0,0,0,0
5/15/21,19,2021,GA,202119GA,10223535,565900,4335500,5322135,0,96290,113745,126006,673952,7053648,7052233,6957194,2257634,172888,3169558,3710681,521,66435,78462,85748,148827,7037651,3971980,37.4,3970653,44.2,3907341,48.2,1181252,77.9,3095445,29.2,3095271,34.4,3063561,37.8,1004714,66.2,169711,1357579,1567856,299,169628,1357544,1567800,299,169489,1357266,1536513,293,21929,564571,418058,156,,0,0,0,0,0,0,0,0,0,0,0
5/22/21,20,2021,GA,202120GA,10533755,582400,4442020,5509335,0,99212,117197,129829,694402,7306802,7305295,7178839,2283427,186016,3274287,3845911,588,68819,81277,88480,150527,7293784,4093508,38.6,4092093,45.5,4001615,49.3,1191148,78.5,3236398,30.5,3236217,36,3200008,39.4,1020546,67.3,182715,1418212,1635133,338,182632,1418175,1635072,338,182482,1417854,1599342,330,23470,572878,424030,168,,0,0,0,0,0,0,0,0,0,0,0
5/29/21,21,2021,GA,202121GA,10750095,592600,4531160,5626335,0,101250,119604,132496,708663,7413625,7412096,7275911,2294421,191727,3323987,3897294,617,69825,82466,89676,151252,7404246,4145136,39,4143694,46.1,4044897,49.9,1195559,78.8,3298581,31.1,3298397,36.7,3260486,40.2,1027550,67.7,188607,1448329,1661285,360,188522,1448292,1661223,360,188364,1447953,1623819,350,24147,576869,426359,175,,0,0,0,0,0,0,0,0,0,0,0
6/5/21,22,2021,GA,202122GA,10874215,597200,4587500,5689515,0,102419,120985,134025,716845,7785073,7783484,7606739,2326740,200131,3409401,4174889,652,73324,86598,93754,153382,7775725,4305258,40.5,4303769,47.9,4176302,51.5,1207566,79.6,3514143,33.1,3513941,39.1,3464157,42.7,1047838,69.1,197026,1505112,1811617,388,196939,1505071,1811543,388,196777,1504695,1762310,375,25081,584433,438141,183,,0,0,0,0,0,0,0,0,0,0,0
6/12/21,23,2021,GA,202123GA,10928305,596700,4622200,5709405,0,102928,121586,134692,720411,7936088,7934467,7718721,2336530,203539,3440928,4290961,660,74746,88277,95134,154028,7931160,4384788,41.3,4383272,48.8,4233068,52.2,1212176,79.9,3592184,33.8,3591960,40,3525130,43.4,1053486,69.4,200597,1526190,1865001,396,200510,1526148,1864906,396,200347,1525765,1798636,382,25471,586846,440984,185,,0,0,0,0,0,0,0,0,0,0,0
6/19/21,24,2021,GA,202124GA,11051315,599200,4668220,5783895,0,104087,122955,136208,728520,8099160,8097485,7849703,2349938,210710,3497666,4390075,709,76282,90091,96748,154912,8099407,4455094,42,4453539,49.5,4288845,52.9,1217380,80.3,3694880,34.8,3694624,41.1,3609500,44.5,1061924,70,207880,1564389,1922182,429,207792,1564346,1922057,429,207608,1563942,1837537,413,26073,591547,444110,194,,0,0,0,0,0,0,0,0,0,0,0
6/26/21,25,2021,GA,202125GA,11159855,599200,4720600,5840055,0,105109,124163,137546,735675,8222816,8221089,7947091,2359850,214912,3532991,4474167,746,77446,91466,97948,155565,8225187,4514292,42.5,4512691,50.2,4335813,53.4,1222023,80.6,3763848,35.4,3763574,41.9,3664322,45.2,1067425,70.4,212003,1585963,1965434,448,211914,1585920,1965292,448,211720,1585499,1866673,430,26485,594327,446414,199,,0,0,0,0,0,0,0,0,0,0,0
7/3/21,26,2021,GA,202126GA,11223555,599200,4772600,5851755,0,105709,124871,138331,739874,8484630,8482828,8160369,2381907,222522,3599098,4662211,799,79912,94378,100577,157019,8491427,4637004,43.7,4635339,51.6,4432868,54.6,1231755,81.2,3910314,36.8,3910020,43.5,3787557,46.7,1079498,71.2,219633,1623592,2066615,474,219543,1623548,2066455,474,219339,1623090,1944684,444,27283,599401,452612,202,,0,0,0,0,0,0,0,0,0,0,0
7/10/21,27,2021,GA,202127GA,11322705,599200,4803800,5919705,0,106643,125974,139553,746411,8550988,8549156,8213543,2386973,225123,3618935,4706108,822,80537,95116,101233,157353,8560175,4674935,44,4673247,52,4463793,55,1234683,81.4,3942675,37.1,3942374,43.9,3813410,47,1081825,71.3,222261,1631566,2088363,485,222171,1631522,2088196,485,221965,1631059,1959931,455,27518,600318,453786,203,,0,0,0,0,0,0,0,0,0,0,0
7/17/21,28,2021,GA,202128GA,11405925,599200,4851020,5955705,0,107426,126900,140579,751897,8630136,8628265,8277290,2394162,228707,3642526,4757837,1066,81283,95997,102018,157827,8641905,4718613,44.4,4716895,52.5,4499147,55.5,1238379,81.6,3981538,37.5,3981230,44.3,3844860,47.4,1085133,71.5,225529,1641989,2113444,576,225438,1641945,2113271,576,225226,1641474,1977618,542,27818,601737,455337,241,,0,0,0,0,0,0,0,0,0,0,0
7/24/21,29,2021,GA,202129GA,11536745,599200,4912540,6025005,0,108659,128356,142191,760520,8749205,8747292,8370965,2405186,232199,3677623,4837318,2065,82404,97321,103173,158554,8763041,4785767,45.1,4784012,53.2,4551626,56.1,1243590,82,4038452,38,4038139,44.9,3890843,48,1090388,71.9,228927,1659218,2149417,890,228836,1659174,2149239,890,228619,1658693,2002690,841,28144,604350,457500,394,,0,0,0,0,0,0,0,0,0,0,0
7/31/21,30,2021,GA,202130GA,11795685,599200,4997780,6198705,0,111097,131237,145383,777590,8941174,8939158,8524202,2422329,237878,3736606,4963494,3196,84212,99455,105061,159684,8953855,4911568,46.3,4909728,54.6,4652073,57.3,1253499,82.6,4104779,38.7,4104449,45.7,3944189,48.6,1096525,72.3,234411,1678380,2190766,1222,234319,1678334,2190577,1219,234096,1677823,2031120,1150,28771,607230,459982,542,,0,0,0,0,0,0,0,0,0,0,0
8/7/21,31,2021,GA,202131GA,12024545,599200,5093440,6331905,0,113253,133783,148203,792677,9081249,9079169,8637015,2433490,241781,3779757,5055777,3934,85532,101013,106452,160419,9095498,5012293,47.2,5010411,55.7,4733778,58.3,1260486,83.1,4146938,39.1,4146586,46.1,3978083,49,1100155,72.5,238294,1689244,2217949,1451,238201,1689198,2217739,1448,237972,1688679,2050059,1373,29120,608784,461600,651,,0,0,0,0,0,0,0,0,0,0,0
8/14/21,32,2021,GA,202132GA,12292545,599200,5185940,6507405,0,115777,136765,151507,810344,9209838,9207701,8744162,2444168,245502,3823787,5136026,4523,86743,102443,107772,161123,9225475,5105798,48.1,5103872,56.8,4813271,59.3,1267567,83.6,4184634,39.4,4184268,46.6,4008474,49.4,1103529,72.7,241992,1699743,2241258,1641,241897,1699697,2241036,1638,241661,1699158,2066109,1546,29497,610317,462975,740,,0,0,0,0,0,0,0,0,0,0,0
8/21/21,33,2021,GA,202133GA,12744145,599200,5330280,6814665,0,120030,141789,157073,840114,9517382,9515119,9002253,2475501,253671,3925123,5333285,5303,89639,105863,110953,163189,9531370,5295593,49.9,5293580,58.9,4976242,61.3,1281612,84.5,4291731,40.4,4291332,47.7,4093434,50.5,1112696,73.4,252054,1722616,2315233,1828,251958,1722571,2314978,1825,251677,1721997,2118045,1715,30497,613907,467451,841,,0,0,0,0,0,0,0,0,0,0,0
8/28/21,34,2021,GA,202134GA,13149275,599200,5461360,7088715,0,123846,146296,162066,866821,9716680,9714340,9171687,2500639,257795,3992376,5460888,5621,91516,108080,113042,164846,9732901,5397628,50.8,5395562,60,5064501,62.4,1289738,85,4375024,41.2,4374601,48.7,4160754,51.3,1119515,73.8,256199,1745441,2371457,1927,256101,1745396,2371180,1924,255809,1744794,2158344,1807,30833,617057,470741,884,0,0,0,0,0,0,0,0,0,0,0,0
9/4/21,35,2021,GA,202135GA,13637925,599200,5668040,7370685,0,128449,151733,168088,899034,9947287,9944881,9371966,2529264,262179,4068693,5610262,6153,93688,110645,115510,166733,9964758,5516935,52,5514818,61.4,5168163,63.7,1299015,85.6,4468684,42.1,4468244,49.7,4240029,52.3,1127600,74.3,260579,1777647,2428368,2090,260479,1777601,2428077,2087,260183,1776969,2200917,1960,31218,621248,474175,959,0,0,0,0,0,0,0,0,0,0,0,0
9/11/21,36,2021,GA,202136GA,13903725,599200,5739620,7564905,0,130952,154690,171364,916555,10117678,10115226,9518743,2547467,264718,4115036,5731513,6411,95293,112540,117319,167933,10136593,5603440,52.8,5601289,62.3,5242875,64.6,1305129,86,4542440,42.8,4541987,50.5,4302095,53,1133530,74.7,263105,1798188,2478984,2163,263004,1798142,2478681,2160,262703,1797499,2239863,2030,31421,623775,477339,995,0,0,0,0,0,0,0,0,0,0,0,0
9/18/21,37,2021,GA,202137GA,14170165,599300,5864660,7706205,0,133461,157655,174648,934120,10396999,10394446,9765492,2580576,269663,4213758,5906378,7200,97924,115647,120360,170116,10416101,5728948,54,5726735,63.7,5354704,66,1315267,86.7,4677961,44.1,4677472,52,4419151,54.5,1144958,75.5,268086,1848455,2559042,2378,267985,1848405,2558707,2375,267677,1847723,2301518,2233,31898,629541,482410,1109,0,0,0,0,0,0,0,0,0,0,0,0
9/25/21,38,2021,GA,202138GA,14380645,615000,5968180,7797465,0,135444,159996,177243,947995,10590170,10587557,9937159,2603912,272817,4276528,6032931,7894,99743,117795,122476,171654,10609000,5801213,54.6,5798971,64.5,5418595,66.8,1320820,87.1,4784239,45.1,4783722,53.2,4512657,55.6,1153592,76,271136,1883764,2626769,2570,271035,1883711,2626410,2566,270725,1883010,2356511,2411,32123,633626,486632,1211,0,,,,,0,,,,,,
10/2/21,39,2021,GA,202139GA,14604205,636300,6079180,7888725,0,137549,162484,179998,962732,10744206,10741536,10076374,2641279,274865,4316141,6144644,8556,101194,119508,124192,174117,10762690,5848234,55.1,5845953,65,5459999,67.3,1326537,87.4,4853758,45.7,4853222,54,4573240,56.4,1160782,76.5,272962,1906421,2671592,2783,272859,1906366,2671218,2779,272546,1905637,2392445,2612,32247,636332,490878,1325,0,0,0,0,0,0,0,0,0,0,0,0
10/9/21,40,2021,GA,202140GA,14885345,638600,6156240,8090505,0,140197,165612,183463,981265,10937587,10934875,10255520,2700536,277037,4351992,6299369,9189,103015,121659,126400,178024,10958840,5900661,55.6,5898350,65.6,5507266,67.9,1333855,87.9,4932664,46.5,4932116,54.9,4643097,57.2,1170442,77.2,275137,1926027,2728511,2989,275030,1925970,2728132,2984,274712,1925226,2440351,2808,32380,638751,497896,1415,0,0,0,0,0,0,0,0,0,0,0,0
10/16/21,41,2021,GA,202141GA,15138595,648100,6235740,8254755,0,142583,168429,186584,997960,11107783,11105047,10413793,2745478,279305,4391251,6427456,9771,104618,123553,128351,180986,11129066,5948357,56,5946024,66.2,5550585,68.4,1339481,88.3,5002976,47.1,5002426,55.7,4706008,58,1178514,77.7,277318,1946716,2775804,3138,277211,1946659,2775423,3133,276890,1945903,2480269,2946,32515,641415,503098,1486,0,0,0,0,0,0,0,0,0,0,0,0
10/23/21,42,2021,GA,202142GA,15359675,658300,6323500,8377875,0,144665,170889,189309,1012530,11222786,11220020,10522023,2776673,281149,4416950,6514391,10296,105702,124832,129685,183043,11258200,5988571,56.4,5986216,66.6,5587778,68.9,1344107,88.6,5051114,47.6,5050554,56.2,4749699,58.5,1184351,78.1,279672,1961588,2806561,3293,279563,1961530,2806173,3288,279239,1960757,2506616,3087,33168,644704,509148,1554,285431,5.7,284795,6,235054,19.8,171616,14.5,58054,226750,499,128
10/30/21,43,2021,GA,202143GA,15816775,702300,6573160,8541315,0,148970,175975,194943,1042670,11480849,11478037,10769832,2886771,284898,4532236,6652642,11073,108132,127703,132739,190300,11517001,6040512,56.9,6038125,67.2,5635810,69.5,1354157,89.3,5115884,48.2,5115311,56.9,4808375,59.3,1197163,78.9,282499,1983471,2846405,3509,282389,1983412,2846006,3504,282064,1982617,2540402,3292,32841,650800,511864,1658,427115,8.3,426408,8.9,353605,13.9,258152,21.6,134470,290998,1447,200
12/19/20,51,2020,HI,202051HI,4875,0,0,0,0,344,0,0,0,3398,0,0,0,0,0,3398,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
12/26/20,52,2020,HI,202052HI,38850,0,0,0,0,2744,0,0,0,13664,0,0,0,0,2382,11282,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/2/21,53,2021,HI,202153HI,65250,0,0,0,0,4608,0,0,0,25309,0,0,0,0,5867,19442,0,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/9/21,1,2021,HI,20211HI,95700,0,0,0,0,6759,0,0,0,38012,0,0,0,0,7291,30721,0,2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/16/21,2,2021,HI,20212HI,154150,0,0,0,0,10887,0,0,0,12819,0,0,0,0,3595,9224,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/23/21,3,2021,HI,20213HI,191575,0,0,0,0,13531,0,0,0,84792,0,0,0,0,15759,69033,0,5989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/30/21,4,2021,HI,20214HI,227400,0,0,0,0,16061,0,0,0,120502,0,0,0,0,12267,14475,93760,8511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/6/21,5,2021,HI,20215HI,263000,0,0,0,0,18575,0,0,0,179059,0,0,0,0,42751,42548,93760,12647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/13/21,6,2021,HI,20216HI,310400,0,0,0,0,21923,0,27814,0,217780,0,123910,0,0,62010,62010,93760,15381,0,11103,0,219479,160887,11.4,0,0,84929,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/20/21,7,2021,HI,20217HI,397750,0,0,0,0,28092,0,35641,0,312730,0,312560,0,0,91812,127158,93760,22087,0,28007,0,314785,216997,15.3,0,0,216879,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/27/21,8,2021,HI,20218HI,497760,0,0,0,0,35156,0,44602,0,370746,0,370541,0,0,114348,162638,93760,26185,0,33202,0,373143,243013,17.2,0,0,242866,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
3/6/21,9,2021,HI,20219HI,598100,12500,261900,323700,0,42243,0,53593,222799,434343,0,434103,169296,0,148592,191991,93760,30677,0,38898,63065,437289,271432,19.2,0,0,271254,24.3,104888,39.1,165544,11.7,0,0,165479,14.8,65793,24.5,1,55641,91908,17994,0,0,0,0,1,55624,91873,17981,1,26871,37248,1673,,0,0,0,0,0,0,0,0,0,0,0
3/13/21,10,2021,HI,202110HI,681200,13800,296900,370500,0,48112,0,61039,253755,517061,0,516262,200566,700,185519,237082,93760,36519,0,46260,74713,521186,322222,22.8,0,0,320988,28.8,123955,46.2,199012,14.1,0,0,198809,17.8,78219,29.1,738,75271,104998,18005,0,0,0,0,736,75235,104850,17988,105,37105,39603,1406,,0,0,0,0,0,0,0,0,0,0,0
3/20/21,11,2021,HI,202111HI,766730,18300,332300,416130,0,54152,0,68703,285616,599643,0,598458,233072,3866,211993,290024,93760,42351,0,53625,86822,604429,378607,26.7,0,0,377055,33.8,147406,54.9,228167,16.1,0,0,227919,20.4,88517,33,3943,86823,119387,18014,0,0,0,0,3935,86780,119207,17997,1233,42427,43450,1407,,0,0,0,0,0,0,0,0,0,0,0
